Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY,AAPL,BTC-USD,DIA,ETH-USD,GOOG,MSFT,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,93.07806396484375,9277.9677734375,234.84324645996094,243.01596069335938,75.10308074951172,205.33692932128906,292.7249755859375,93.6272780523232,9431.37890625,238.4493486426368,247.2916717529297,75.68611720902284,207.31058347692323,295.25761849756555,92.02822738668674,9234.9990234375,233.11781485562747,239.89865112304688,73.96459956032923,202.6063792940229,289.27982651109534,93.57381394650133,9427.994140625,238.15720293526826,246.748291015625,74.87742469180905,207.26267626922558,295.01551864670813,125642800.0,18000702524,3995600.0,8429099199.0,28466000.0,33121700.0,83354200.0
2020-07-10,93.24085998535156,9278.8076171875,238.11154174804688,240.9849853515625,76.63148498535156,204.71417236328125,295.7137756347656,93.29918917048931,9287.4716796875,238.4219360810368,242.8837890625,76.73536730479013,205.1069910138822,295.98380782335494,92.0597996685609,9118.001953125,234.13113352975975,236.73052978515625,74.38484495989114,202.23273387739715,291.21648799340585,92.67220049027107,9273.357421875,234.80672388795674,242.86801147460938,74.86250492033803,204.66626515382762,292.6597095927378,90257200.0,16860035605,3110100.0,7281370522.0,37126000.0,26177600.0,57550400.0
2020-07-11,93.24085998535156,9240.3466796875,238.11154174804688,239.4581756591797,76.63148498535156,204.71417236328125,295.7137756347656,93.29918917048931,9293.5322265625,238.4219360810368,241.52748107910156,76.73536730479013,205.1069910138822,295.98380782335494,92.0597996685609,9199.4853515625,234.13113352975975,238.33123779296875,74.38484495989114,202.23273387739715,291.21648799340585,92.67220049027107,9277.51171875,234.80672388795674,241.04478454589844,74.86250492033803,204.66626515382762,292.6597095927378,90257200.0,13249910444,3110100.0,5643067316.0,37126000.0,26177600.0,57550400.0
2020-07-12,93.24085998535156,9276.5,238.11154174804688,242.13169860839844,76.63148498535156,204.71417236328125,295.7137756347656,93.29918917048931,9319.4189453125,238.4219360810368,243.31114196777344,76.73536730479013,205.1069910138822,295.98380782335494,92.0597996685609,9197.4501953125,234.13113352975975,237.7702178955078,74.38484495989114,202.23273387739715,291.21648799340585,92.67220049027107,9241.0546875,234.80672388795674,239.4596405029297,74.86250492033803,204.66626515382762,292.6597095927378,90257200.0,14452361907,3110100.0,6596394718.0,37126000.0,26177600.0,57550400.0
2020-07-13,92.81072998046875,9243.6142578125,238.3124237060547,239.60458374023438,75.12047576904297,198.39077758789062,293.1531982421875,97.16317034048585,9306.4052734375,243.31528680987242,244.31051635742188,78.39063409351432,206.75486016607707,300.48109261898037,92.59687358818513,9224.29296875,237.89245378698809,238.2323760986328,74.81742939757599,197.84466181891068,292.4921123947674,94.54830204332501,9277.205078125,240.15654132002155,242.18186950683594,77.04205233303966,205.49018025005506,298.07882059547967,191649200.0,17519821266,4876000.0,7787751468.0,36928000.0,38135600.0,102997500.0
2020-07-14,94.34660339355469,9243.2138671875,243.3791961669922,240.21148681640625,75.57974243164062,199.61715698242188,296.9522399902344,94.53858170931154,9283.841796875,243.7991382207769,242.0037841796875,75.69754197004247,200.09619982171807,297.7343758977281,91.25542322619387,9171.6611328125,237.45426039268864,237.7961883544922,73.73670145633712,193.56204847648868,290.5088893016334,92.19103384207206,9238.703125,237.85595378693455,239.97561645507812,74.07518931359142,197.49020560640852,291.7193316408675,170989200.0,18085038362,7614300.0,7357458555.0,31700000.0,37591800.0,93657000.0
2020-07-15,94.99546813964844,9192.8369140625,245.4972686767578,238.42352294921875,75.23479461669922,199.32009887695312,299.6803283691406,96.47544271657276,9275.3251953125,246.9853566660877,241.40269470214844,76.31288946619499,202.47220832534137,300.788361041621,93.79496199521328,9171.93359375,243.7991956807706,237.09617614746094,74.45741775678125,196.43626681541068,297.27802806148213,96.22513517564073,9241.8974609375,246.92144455181523,240.14364624023438,75.70649334668163,200.7763929149154,300.2017521661354,153198000.0,15844731575,5220600.0,6189328448.0,32214000.0,32179400.0,87196500.0
2020-07-16,93.8265380859375,9132.2275390625,244.1826171875,233.64088439941406,75.45149993896484,195.3728485107422,298.693359375,94.68438876337166,9214.3125,245.5154938949637,239.00625610351562,75.48579619596023,197.0782400122111,299.1495981145738,93.22628512469839,9088.947265625,242.85885088080846,231.6211700439453,73.87635977137711,193.83032983590473,297.11044736536496,93.86542173959128,9191.98046875,243.899609691954,238.45091247558594,74.55681662263096,196.79081135729675,297.76224134944226,110577600.0,15713967523,2478100.0,5832057567.0,30386000.0,29940700.0,54622500.0
2020-07-17,93.63697814941406,9151.392578125,243.70835876464844,232.77308654785156,75.32972717285156,194.3763885498047,299.5592956542969,94.43407445102358,9182.25390625,244.9235356933495,234.41506958007812,75.7218968007622,196.4458420939791,300.3507516679263,93.16309153453818,9089.2021484375,243.18759653488962,232.10997009277344,74.4782895048286,192.94883590927762,297.7156717135978,94.27854726393537,9131.8125,244.81390153971606,233.69139099121094,75.63143870622963,195.89974096762975,299.70827794990095,92186800.0,13944570749,3415100.0,5859850529.0,29134000.0,31635300.0,62774900.0
2020-07-18,93.63697814941406,9159.0400390625,243.70835876464844,235.4838104248047,75.32972717285156,194.3763885498047,299.5592956542969,94.43407445102358,9230.9833984375,244.9235356933495,236.54397583007812,75.7218968007622,196.4458420939791,300.3507516679263,93.16309153453818,9100.82421875,243.18759653488962,232.32489013671875,74.4782895048286,192.94883590927762,297.7156717135978,94.27854726393537,9151.18359375,244.81390153971606,232.85568237304688,75.63143870622963,195.89974096762975,299.70827794990095,92186800.0,12252601475,3415100.0,5397402117.0,29134000.0,31635300.0,62774900.0
2020-07-19,93.63697814941406,9185.8173828125,243.70835876464844,238.48751831054688,75.32972717285156,194.3763885498047,299.5592956542969,94.43407445102358,9201.3984375,244.9235356933495,239.1606903076172,75.7218968007622,196.4458420939791,300.3507516679263,93.16309153453818,9097.6328125,243.18759653488962,233.2797393798828,74.4782895048286,192.94883590927762,297.7156717135978,94.27854726393537,9158.005859375,244.81390153971606,235.4582977294922,75.63143870622963,195.89974096762975,299.70827794990095,92186800.0,12939002784,3415100.0,6251377305.0,29134000.0,31635300.0,62774900.0
2020-07-20,95.61028289794922,9164.2314453125,243.7814483642578,236.15316772460938,77.82341003417969,202.7309112548828,301.9803161621094,95.74880452196625,9214.2705078125,244.53065220085182,239.5762481689453,78.05056018855623,203.40156822605204,302.73451976753216,93.37938613595313,9137.509765625,242.14599800938538,234.85264587402344,74.73576064024856,194.50094514688112,298.5351668316643,93.72447392303613,9187.220703125,243.3885833825827,238.494873046875,75.31531586718292,196.40754068277164,299.28937043708714,90318000.0,13755604146,4017400.0,5600686192.0,31146000.0,36884800.0,56308800.0
2020-07-21,94.29068756103516,9374.8876953125,245.17013549804688,245.0167236328125,77.46055603027344,200.00039672851562,302.6227111816406,96.47784268487361,9407.2626953125,246.93348264081013,246.18626403808594,78.88061982081402,204.97286402098612,304.41044207064584,94.04038010462556,9149.3896484375,244.53971143021414,235.68096923828125,77.25477848221965,199.3105738313389,301.6264079672479,96.40250793502297,9162.5146484375,245.60869985731006,236.30250549316406,78.88061982081402,204.70460118533163,303.96352355612964,103433200.0,18069581956,3173200.0,6806696015.0,24324000.0,37990400.0,57292200.0
2020-07-22,94.55559539794922,9525.36328125,246.66854858398438,262.1906433105469,77.96109008789062,202.8746337890625,304.3452453613281,95.2384733817586,9530.5185546875,247.0065964202163,262.98504638671875,78.03614444469522,203.40158381365865,304.6618505176484,93.90431084808745,9319.6533203125,244.64935127251587,242.48434448242188,76.8482059886867,199.65546546152484,302.14782030760705,93.99179351166632,9375.080078125,244.6950507449329,245.03726196289062,77.56395273084142,200.43151248900887,302.2595499319699,89001600.0,16532254884,2039300.0,7702077383.0,18640000.0,49605700.0,57792900.0
2020-07-23,90.25175476074219,9581.072265625,243.66262817382812,274.6890563964844,75.33619689941406,194.05067443847656,300.7138366699219,94.36603535470661,9610.2470703125,246.48581847659682,277.5834655761719,78.12909749696998,202.07943741473576,304.6897283898605,89.44007797032316,9483.00390625,242.6850107363628,261.0470886230469,74.92424734149004,193.67702159409754,299.33580032879735,94.2882680485315,9527.1416015625,246.3579212891673,262.3886413574219,77.88555003021881,198.50578178831807,303.982069674928,197004400.0,18146399002,2838000.0,10281309262.0,32552000.0,67457000.0,75738000.0
2020-07-24,90.0281753540039,9536.892578125,241.83529663085938,279.2154235839844,75.14681243896484,192.86264038085938,298.77716064453125,90.37326313898976,9623.3369140625,243.34282150794172,286.1928405761719,75.43340842287792,194.35725162565268,299.81068802751037,86.65509447529368,9481.4541015625,241.25054416221545,269.2397766113281,73.98024664893572,189.23148765379403,297.25943369578823,88.44613797665554,9585.5146484375,242.25557004111448,274.7226867675781,74.50364002381242,192.01952034770355,298.84234572691753,185438800.0,16552768325,2637700.0,9466060358.0,30880000.0,39827000.0,73766600.0
2020-07-25,90.0281753540039,9677.11328125,241.83529663085938,304.0567626953125,75.14681243896484,192.86264038085938,298.77716064453125,90.37326313898976,9704.556640625,243.34282150794172,306.7409973144531,75.43340842287792,194.35725162565268,299.81068802751037,86.65509447529368,9530.2119140625,241.25054416221545,279.0263671875,73.98024664893572,189.23148765379403,297.25943369578823,88.44613797665554,9539.4853515625,242.25557004111448,279.0263671875,74.50364002381242,192.01952034770355,298.84234572691753,185438800.0,16610070933,2637700.0,10785021813.0,30880000.0,39827000.0,73766600.0
2020-07-26,90.0281753540039,9905.1669921875,241.83529663085938,309.64361572265625,75.14681243896484,192.86264038085938,298.77716064453125,90.37326313898976,10023.8076171875,243.34282150794172,316.3863220214844,75.43340842287792,194.35725162565268,299.81068802751037,86.65509447529368,9652.84765625,241.25054416221545,300.267822265625,73.98024664893572,189.23148765379403,297.25943369578823,88.44613797665554,9680.234375,242.25557004111448,303.6923828125,74.50364002381242,192.01952034770355,298.84234572691753,185438800.0,20507998997,2637700.0,12003973026.0,30880000.0,39827000.0,73766600.0
2020-07-27,92.16185760498047,10990.873046875,242.9864959716797,321.51409912109375,76.05790710449219,195.30575561523438,300.95599365234375,92.25420534467249,11298.2216796875,243.31539830355553,330.7012023925781,76.59322306315377,195.4207212092042,301.1329083647187,90.86901149818567,9903.9697265625,241.52464277077095,309.6579284667969,75.31283180961593,192.4410744052688,298.6747429393844,91.09258321042107,9905.2177734375,241.90836215795946,309.6579284667969,75.33221731286518,193.02550720665892,299.4755192820503,121214000.0,35359749590,2637900.0,15644257058.0,24920000.0,30160900.0,48293000.0
2020-07-28,90.64786529541016,10912.8232421875,241.1409149169922,316.6572570800781,74.57373046875,193.55247497558594,299.0472106933594,91.90912539533898,11204.3271484375,242.67584835439575,325.9059753417969,75.87300674975361,196.12013760474971,301.34707352170113,90.64300020406002,10632.6318359375,240.86682961836044,307.7213439941406,74.44052717577252,193.2842121522174,298.749246083626,91.73172013590795,11017.4638671875,242.04545216754275,321.8297424316406,75.80839598548354,195.07582771240598,300.2204001690472,103625600.0,28766551142,1989300.0,12357108065.0,34044000.0,23251400.0,57495000.0
2020-07-29,92.38545989990234,11100.4677734375,242.5753936767578,318.1908874511719,75.65131378173828,195.50694274902344,302.7251281738281,92.57015542560022,11304.3974609375,243.0961836996241,324.38079833984375,76.11018741693535,196.07220973733158,303.2931250209833,91.09503859889124,10856.1416015625,241.02216908023843,313.1095886230469,74.62292656637854,193.54286436977003,299.8945210434383,91.13148971151593,10912.953125,241.3785079008954,316.55535888671875,74.87095632509876,194.0123315708133,299.9317737257446,90329200.0,24617249715,1917900.0,10878845706.0,22130000.0,19632600.0,48454200.0
2020-07-30,93.50332641601562,11111.2138671875,240.54708862304688,334.5866394042969,76.12003326416016,195.35365295410156,301.64508056640625,93.60782206135195,11169.3564453125,241.04047013290253,338.6311950683594,76.43913561751346,195.89019318387906,302.06409517322885,91.14848849561243,10895.455078125,237.49548425197298,315.7510986328125,74.17012175485686,191.20515506565272,297.62267105209804,91.55675572597188,11099.8330078125,239.81617577199538,318.1449890136719,74.40770792021185,192.57521049122226,299.726979115861,158130000.0,22857247901,3055600.0,11827689045.0,33428000.0,25079600.0,61861700.0
2020-07-31,103.29207611083984,11323.466796875,241.52471923828125,345.5546569824219,73.7098617553711,196.41717529296875,304.0286560058594,103.44274565146054,11415.8642578125,241.6526164469932,348.6113586425781,75.00168251883825,196.5034141302799,304.13109376758774,98.00887492267535,10987.0537109375,237.71476539262474,329.3409423828125,72.27190646046762,190.66866017987502,299.19615104438884,100.01134253408772,11110.2109375,240.9856661020205,334.63372802734375,74.80584798820625,195.83274233836838,303.451367360291,374336800.0,23160469766,3306800.0,12030600492.0,68798000.0,51044000.0,84986800.0
2020-08-01,103.29207611083984,11759.5927734375,241.52471923828125,385.19970703125,73.7098617553711,196.41717529296875,304.0286560058594,103.44274565146054,11794.775390625,241.6526164469932,388.84796142578125,75.00168251883825,196.5034141302799,304.13109376758774,98.00887492267535,11239.6826171875,237.71476539262474,343.5874328613281,72.27190646046762,190.66866017987502,299.19615104438884,100.01134253408772,11322.5703125,240.9856661020205,345.7986145019531,74.80584798820625,195.83274233836838,303.451367360291,374336800.0,26075670303,3306800.0,14045259477.0,68798000.0,51044000.0,84986800.0
2020-08-02,103.29207611083984,11053.6142578125,241.52471923828125,370.6717224121094,73.7098617553711,196.41717529296875,304.0286560058594,103.44274565146054,12034.14453125,241.6526164469932,411.2283020019531,75.00168251883825,196.5034141302799,304.13109376758774,98.00887492267535,11018.1298828125,237.71476539262474,357.1436462402344,72.27190646046762,190.66866017987502,299.19615104438884,100.01134253408772,11758.7646484375,240.9856661020205,385.54986572265625,74.80584798820625,195.83274233836838,303.451367360291,374336800.0,27410067336,3306800.0,18909744275.0,68798000.0,51044000.0,84986800.0
2020-08-03,105.89476013183594,11246.3486328125,243.69003295898438,386.295166015625,73.28687286376953,207.4638214111328,306.1423034667969,108.51934330283578,11453.0791015625,244.08289786920363,396.5069885253906,74.08313460895614,208.51772127668497,306.91511892491985,104.87894986963356,11012.4150390625,242.43833022303238,369.3363342285156,72.84896985920153,201.61950881088418,305.15532063330625,105.17785632219838,11043.7685546875,242.7307064791402,371.13385009765625,73.89276837848996,202.65424287363794,305.7046768583271,308151200.0,20271713443,2569300.0,12834648062.0,46604000.0,78983000.0,53077900.0
2020-08-04,106.60196685791016,11205.892578125,245.2340545654297,389.87548828125,72.81566619873047,204.35008239746094,307.32489013671875,107.69554467867292,11385.3818359375,245.243200034585,400.70062255859375,73.83908565844894,205.76805968906118,307.32489013671875,105.36014463163505,11094.1455078125,243.0595519785873,382.985107421875,72.50153916960902,201.49499124627997,305.27641860176607,106.08433883614123,11246.203125,243.29711111640205,386.1564636230469,73.39224075587643,205.19320244984735,305.27641860176607,173071600.0,21250197042,1909800.0,14086704221.0,38070000.0,49280100.0,41917900.0
2020-08-05,106.98834991455078,11747.0224609375,248.51422119140625,401.590576171875,73.24510955810547,204.01475524902344,309.2336730957031,107.30913448125898,11786.6171875,248.76089806443161,406.303955078125,73.68251197369499,205.98840929669697,309.49441348854435,105.85588858029786,11158.28515625,246.59553964246365,386.2184753417969,72.74060873825182,202.70218262142487,308.3677399296783,106.32248498790055,11203.8232421875,246.67776526680547,389.7108154296875,73.03088309412395,205.8925948865428,308.6377721826393,121776800.0,24411254471,2122900.0,12875466638.0,39590000.0,28806400.0,42697700.0
2020-08-06,110.72110748291016,11779.7734375,250.25010681152344,394.9619445800781,74.56178283691406,207.2818603515625,311.30072021484375,111.2168648469505,11902.3359375,250.3688864264735,403.4886779785156,74.67560818290353,207.30101154094825,311.4217701214522,106.73076760644739,11598.7138671875,248.12130286273893,392.6001892089844,72.86686367075691,202.68304577244257,308.3211591685427,107.32129786014727,11749.87109375,248.1761199338638,401.5838623046875,73.15266327849417,203.43992709157922,308.64705620584135,202428800.0,23400740340,1948100.0,11304626458.0,39908000.0,32656800.0,43679400.0
2020-08-07,108.20377349853516,11601.47265625,250.9080047607422,379.5128479003906,74.28295135498047,203.57403564453125,311.524169921875,110.6991917635781,11898.0380859375,251.09074696701376,398.2490234375,75.3940909871806,206.6590726195856,311.81281424146323,107.40523995090824,11408.59375,248.952796989857,367.9355163574219,73.64424610269486,202.08899995716098,309.41051378205907,110.24149434670589,11778.89453125,249.63803843955645,395.22686767578125,74.5568208619512,205.8447085853178,310.3230196921729,198045600.0,23132312867,2311300.0,12751687084.0,31556000.0,27820400.0,57308300.0
2020-08-08,108.20377349853516,11754.0458984375,250.9080047607422,393.98736572265625,74.28295135498047,203.57403564453125,311.524169921875,110.6991917635781,11800.064453125,251.09074696701376,393.98736572265625,75.3940909871806,206.6590726195856,311.81281424146323,107.40523995090824,11558.431640625,248.952796989857,377.3497314453125,73.64424610269486,202.08899995716098,309.41051378205907,110.24149434670589,11604.5537109375,249.63803843955645,379.55157470703125,74.5568208619512,205.8447085853178,310.3230196921729,198045600.0,17572057837,2311300.0,9342060531.0,31556000.0,27820400.0,57308300.0
2020-08-09,108.20377349853516,11675.7392578125,250.9080047607422,391.1204528808594,74.28295135498047,203.57403564453125,311.524169921875,110.6991917635781,11806.056640625,251.09074696701376,399.7370910644531,75.3940909871806,206.6590726195856,311.81281424146323,107.40523995090824,11548.7841796875,248.952796989857,385.8307189941406,73.64424610269486,202.08899995716098,309.41051378205907,110.24149434670589,11737.3251953125,249.63803843955645,395.30523681640625,74.5568208619512,205.8447085853178,310.3230196921729,198045600.0,17489608833,2311300.0,9451065592.0,31556000.0,27820400.0,57308300.0
2020-08-10,109.77649688720703,11878.111328125,254.12396240234375,395.8875732421875,74.36296844482422,199.52130126953125,312.4552917480469,110.79657580812425,12045.140625,254.2518595769103,399.3759460449219,74.75936248586667,202.99915624112072,312.6414983092965,107.12039705946748,11662.2568359375,251.69363726025878,391.04150390625,73.21876887325952,197.70094470467782,310.0250588545826,109.65233223130258,11662.2568359375,251.72104578927534,391.04150390625,73.91960476260361,202.797951857802,311.98041244824475,212403600.0,26114112569,2313900.0,11685827893.0,25786000.0,36716500.0,44282100.0
2020-08-11,106.51175689697266,11410.525390625,253.2560272216797,380.3840637207031,73.57862854003906,194.85543823242188,309.8761291503906,109.53790628694743,11932.7109375,257.4497002519397,398.4789123535156,75.05386054110608,198.94645288740764,314.2896487915677,106.25125778841227,11195.708984375,252.59819451796022,370.8606262207031,73.46331666901777,194.62549244411483,309.1405662230884,109.03882559792697,11881.6474609375,256.64567940488956,395.89471435546875,74.1810503971307,198.47700033771494,313.64717495295594,187902400.0,27039782640,4546400.0,12792218737.0,29088000.0,36446500.0,69601100.0
2020-08-12,110.05160522460938,11584.9345703125,255.85997009277344,391.024169921875,74.8858642578125,200.42193603515625,314.19647216796875,110.30966741081477,11748.396484375,256.4995119034581,391.31231689453125,75.17246023276782,201.46624586718303,314.97860790792174,107.41011206954046,11249.60546875,254.65393872514235,367.9236145019531,73.823673803476,196.16803348282602,312.30630369254885,107.60487346037331,11404.5966796875,255.67722792826947,380.0638122558594,73.840078669937,196.68539329251882,312.3342360969948,165598000.0,25064548486,2641600.0,12408772745.0,28740000.0,28013100.0,53774400.0
2020-08-13,111.99922180175781,11784.1376953125,255.29348754882812,428.7417907714844,75.47386932373047,199.9524688720703,313.6285095214844,113.00469377011008,11796.396484375,256.0244003820147,432.90460205078125,76.40831722595104,202.49140457345376,314.9507097785725,110.94505578262242,11216.8720703125,254.20623588875048,379.71087646484375,74.95470800463754,199.4255188495774,312.69739138466673,111.43440350321735,11588.4052734375,255.02851979671965,390.8381042480469,75.07076314553568,200.66145750408137,313.4236623947657,210082000.0,27522199497,1668300.0,18480303526.0,29104000.0,22588900.0,41816100.0
2020-08-14,111.89940643310547,11768.87109375,255.64068603515625,437.3978271484375,74.94104766845703,200.14407348632812,313.6378173828125,111.98948374215101,12150.994140625,255.96961637034536,444.5777587890625,75.64536492754144,200.80515488112698,314.17788179345587,110.08566073541384,11685.455078125,253.9047469202508,423.3458557128906,74.69998026868319,198.81233510377172,312.5018521642348,111.82393585365277,11772.6591796875,254.20626871771924,428.6772766113281,75.33520443316512,200.00994208877663,313.2374434195396,165565200.0,24237958589,2247000.0,15064589987.0,27096000.0,17958900.0,47260400.0
2020-08-15,111.89940643310547,11865.6982421875,255.64068603515625,433.35491943359375,74.94104766845703,200.14407348632812,313.6378173828125,111.98948374215101,11963.203125,255.96961637034536,441.7546081542969,75.64536492754144,200.80515488112698,314.17788179345587,110.08566073541384,11768.697265625,253.9047469202508,429.8746032714844,74.69998026868319,198.81233510377172,312.5018521642348,111.82393585365277,11768.697265625,254.20626871771924,437.56298828125,75.33520443316512,200.00994208877663,313.2374434195396,165565200.0,23354924400,2247000.0,12416067894.0,27096000.0,17958900.0,47260400.0
2020-08-16,111.89940643310547,11892.8037109375,255.64068603515625,433.78662109375,74.94104766845703,200.14407348632812,313.6378173828125,111.98948374215101,11934.9013671875,255.96961637034536,436.2658386230469,75.64536492754144,200.80515488112698,314.17788179345587,110.08566073541384,11737.1884765625,253.9047469202508,415.08624267578125,74.69998026868319,198.81233510377172,312.5018521642348,111.82393585365277,11866.685546875,254.20626871771924,433.3505859375,75.33520443316512,200.00994208877663,313.2374434195396,165565200.0,20583375490,2247000.0,12168816874.0,27096000.0,17958900.0,47260400.0
2020-08-17,111.60729217529297,12254.40234375,254.864013671875,429.53125,75.45051574707031,201.4662628173828,314.6341247558594,113.04855186350471,12359.056640625,256.0517537404954,442.7349853515625,75.82976171066711,202.33812432594087,315.03449872445947,110.97918031572965,11806.6962890625,254.4528578652203,422.64727783203125,74.95296967667839,200.16326566126972,313.64714183000024,113.02420482994953,11895.658203125,255.95126509766462,433.9737548828125,75.28598925542353,200.81477154894017,314.66205716261123,119561600.0,28227687027,2436900.0,13227089410.0,27566000.0,20184800.0,35481000.0
2020-08-18,112.53728485107422,11991.2333984375,254.17886352539062,423.6693115234375,77.46951293945312,202.62554931640625,315.3138732910156,112.96333190026704,12335.70703125,255.24782439310738,432.5802917480469,77.66186627402821,203.4590791946227,315.74217969636476,111.02299161332778,11954.525390625,253.18295491583592,419.6741027832031,75.73532195620004,200.44111509683887,313.42367611169993,111.35896133229575,12251.8955078125,255.00114755037458,429.66961669921875,75.85808922324392,201.70578061484903,315.0345207884622,105633600.0,26043227672,1678300.0,11978984079.0,40542000.0,21336200.0,38733900.0
2020-08-19,112.67847442626953,11758.283203125,253.47537231445312,406.4637756347656,76.91928100585938,201.396240234375,314.0009765625,114.09538682492261,12028.923828125,255.58591373631845,427.024658203125,78.21905006294371,203.70121318351363,316.217013838339,112.58353067113143,11687.3330078125,253.05509870159375,396.6783447265625,76.74133787719893,200.96406238596384,313.43297972832573,112.9462768876478,11990.884765625,254.61744139046448,423.73858642578125,77.20656716094116,203.11536754091307,315.69558995985096,145538000.0,24502851117,3374300.0,13137391167.0,33212000.0,27627600.0,68054200.0
2020-08-20,115.17877197265625,11878.3720703125,253.8772735595703,416.4397888183594,78.62017059326172,206.08297729492188,314.97869873046875,115.29319632845385,11900.4111328125,254.3066924625773,418.73443603515625,78.8249546059087,206.48634420878187,315.4628700189621,112.70282683961905,11710.0634765625,252.04996382465274,404.0260925292969,76.45553964383154,200.63750197596372,312.12947899355754,112.71987050380967,11761.5,252.20529742043558,406.7589111328125,76.7164854880274,201.242545019471,312.2598207800661,126907200.0,20175242945,2063700.0,10043032427.0,34138000.0,26981500.0,42207800.0
2020-08-21,121.11421203613281,11592.4892578125,255.73065185546875,389.1263427734375,78.55406188964844,204.58473205566406,316.0960693359375,121.59868597251888,11899.259765625,256.0236371927071,418.6379699707031,79.41394840745363,207.68682480379076,316.31952864815014,116.1282420708619,11564.9794921875,253.5056119462385,387.4411315917969,77.9369795294856,204.42146555887464,314.29898931530363,116.14041187069935,11878.0263671875,253.67044938108535,416.1487731933594,78.3855612346119,205.39146580023433,314.643526975601,338054800.0,23762425999,2601200.0,11781796374.0,28930000.0,36249300.0,55106600.0
2020-08-22,121.11421203613281,11681.8251953125,255.73065185546875,395.83514404296875,78.55406188964844,204.58473205566406,316.0960693359375,121.59868597251888,11689.4072265625,256.0236371927071,396.4665832519531,79.41394840745363,207.68682480379076,316.31952864815014,116.1282420708619,11448.8056640625,253.5056119462385,382.81463623046875,77.9369795294856,204.42146555887464,314.29898931530363,116.14041187069935,11585.4775390625,253.67044938108535,389.0310974121094,78.3855612346119,205.39146580023433,314.643526975601,338054800.0,20224191306,2601200.0,10131847985.0,28930000.0,36249300.0,55106600.0
2020-08-23,121.11421203613281,11664.84765625,255.73065185546875,391.3844909667969,78.55406188964844,204.58473205566406,316.0960693359375,121.59868597251888,11713.4296875,256.0236371927071,396.49041748046875,79.41394840745363,207.68682480379076,316.31952864815014,116.1282420708619,11559.9208984375,253.5056119462385,385.039794921875,77.9369795294856,204.42146555887464,314.29898931530363,116.14041187069935,11679.6962890625,253.67044938108535,395.5628356933594,78.3855612346119,205.39146580023433,314.643526975601,338054800.0,18482062658,2601200.0,8137303970.0,28930000.0,36249300.0,55106600.0
2020-08-24,122.56275939941406,11774.595703125,259.29248046875,408.1441955566406,78.9407730102539,205.2282257080078,319.2990417480469,125.41362769585429,11807.6318359375,259.3565823587746,409.3885803222656,80.23160028446152,206.9857624413079,319.3735186956646,120.69302357078764,11623.25,256.8110890406457,389.3146057128906,78.56152703635614,204.01811028089563,316.0680606992591,125.3284093838819,11663.689453125,257.95564589130225,391.6789855957031,79.22805919226481,206.28465870337072,318.5541301945182,345937600.0,20681511755,2622800.0,10328860398.0,28198000.0,25460100.0,48588700.0
2020-08-25,121.55729675292969,11366.134765625,258.77960205078125,384.00103759765625,79.93585205078125,207.8981170654297,320.4163818359375,121.90300674261194,11778.2998046875,260.25380512597025,408.5279235839844,80.10484569537806,208.03257269130896,320.50017906183126,119.83119859572422,11189.8505859375,257.31456436802665,374.3553771972656,78.63607537767888,204.6615686502585,318.6938075290856,121.43313953220415,11773.5888671875,260.25380512597025,408.0716857910156,78.63607537767888,204.6615686502585,319.86702552254167,211495600.0,26301509932,3346000.0,12428442042.0,44942000.0,23043700.0,38463400.0
2020-08-26,123.21034240722656,11488.36328125,259.5213317871094,386.46612548828125,82.13080596923828,212.39283752441406,323.6287536621094,123.66803974764966,11530.052734375,259.68614122908014,391.8732604980469,82.47078035185446,213.29561749873142,323.89875747602053,121.80803692672502,11296.9931640625,257.8182450001927,378.7058410644531,79.70621509548977,208.75292140206946,320.46295752322794,122.87680969820971,11366.89453125,258.77049596043,383.9774475097656,79.92491632462286,209.25233440682175,321.0123138413024,163022400.0,22466660958,2647500.0,9967343483.0,79868000.0,39600800.0,50790200.0
2020-08-27,121.7374496459961,11323.3974609375,260.99554443359375,382.63262939453125,81.233642578125,217.60777282714844,324.33636474609375,124.14765680517117,11570.7861328125,262.28660766125853,395.34918212890625,82.2610363704859,221.99680004561142,325.79822702551655,120.59076927456684,11185.94140625,259.75025229367037,374.8664855957031,80.80717665795157,210.71208246217046,322.660363483315,123.81412407030223,11485.6083984375,260.4461516643122,386.60986328125,82.19542447869468,214.0638889604695,324.5039876047478,155552400.0,23240415076,3432800.0,10457777652.0,37232000.0,57602200.0,58034100.0
